Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age-Binning,Antiguedad-Binning,Estado
1,4,0,0,19,3,5,3,1,1,2,1,6,3,9,4,1,0,0,0,0,0,1,1,2,0
1,2,1,0,92,1,1,1,1,1,1,4,5,1,5,8,0,0,0,0,0,0,0,2,2,0
1,2,1,1,24,1,1,1,1,1,1,2,1,1,2,8,0,0,0,0,0,0,1,2,1,1
1,3,1,0,21,1,3,2,4,2,2,3,5,3,13,4,0,0,0,0,0,0,0,1,2,1
1,2,1,0,35,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,1,2,1
1,3,1,0,9,1,1,1,1,1,1,2,3,2,7,3,0,0,0,0,0,0,0,1,1,0
1,4,0,1,23,1,1,1,1,1,1,1,4,1,5,4,0,0,0,0,0,0,0,2,1,1
1,3,0,1,92,3,1,1,1,1,4,7,9,6,9,8,0,0,0,0,0,0,0,3,3,1
1,3,0,1,55,1,1,1,1,1,1,1,3,0,4,7,0,1,0,0,0,0,0,2,2,1
1,1,1,0,14,1,1,1,1,1,1,3,2,0,4,8,0,0,0,0,0,0,0,2,3,1
0,4,0,0,78,2,3,3,5,3,1,1,5,7,6,3,0,0,0,0,0,0,0,1,3,1
1,3,1,1,64,2,1,1,1,1,3,9,8,1,6,9,0,0,0,0,0,0,0,2,3,0
1,3,1,1,49,1,1,1,1,1,1,4,3,1,5,4,0,0,0,0,0,0,0,2,3,1
1,3,0,1,8,1,1,1,1,1,1,2,5,1,4,7,0,0,0,0,0,0,0,3,1,1
1,3,0,1,35,2,2,1,3,3,1,6,3,2,10,9,0,0,0,0,0,0,0,2,3,0
1,2,0,0,11,1,4,1,2,2,2,1,6,2,8,6,0,0,0,0,0,0,0,2,3,0
1,1,1,0,8,1,1,1,1,1,1,3,4,1,2,7,0,0,0,0,0,0,1,1,1,1
0,2,1,0,53,1,1,1,1,1,1,1,3,0,3,7,0,0,0,0,0,0,0,2,2,1
1,4,0,1,36,2,3,3,1,3,2,1,9,3,13,4,0,0,0,0,0,0,0,3,2,1
1,2,1,0,64,1,1,1,1,1,1,3,4,1,5,5,0,0,0,0,0,0,0,2,2,1
1,3,1,1,43,1,1,1,1,1,1,2,2,1,4,5,0,0,0,0,0,0,0,2,1,1
1,2,1,0,40,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,1,2,1
1,3,0,2,52,1,1,1,1,1,1,2,4,6,4,5,0,0,0,0,0,0,0,3,2,1
1,3,0,1,11,3,1,1,1,1,1,6,11,2,7,8,0,0,0,0,0,0,0,3,2,1
1,3,0,1,21,2,1,1,1,1,2,2,8,2,7,7,0,0,0,0,0,0,0,3,2,0
1,4,0,0,23,1,2,2,3,1,2,1,3,6,12,1,0,0,0,0,0,0,0,3,2,1
1,3,1,1,17,1,1,1,1,1,1,2,2,0,3,5,0,0,0,0,0,0,0,2,1,1
1,2,1,0,6,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,2,2,1
1,2,1,1,56,1,1,1,1,1,1,1,1,0,3,5,0,0,0,0,0,0,0,2,1,1
1,4,0,2,71,5,1,1,1,1,5,5,2,5,6,5,1,0,1,0,1,0,1,2,2,0
1,3,1,1,51,1,2,2,1,1,2,8,9,1,7,9,0,0,0,0,0,0,0,1,3,1
0,2,1,0,94,1,1,1,1,1,1,1,1,0,3,5,0,0,0,0,0,0,0,1,1,1
0,4,1,0,27,2,1,1,5,1,2,1,7,5,8,4,0,0,0,0,0,0,0,1,1,1
1,2,0,0,1,1,1,1,1,1,1,1,0,0,3,4,0,0,0,0,0,0,0,2,2,0
1,3,0,1,56,1,1,1,1,1,1,2,6,2,6,6,0,0,0,0,0,0,0,2,1,1
1,3,0,0,71,2,1,1,1,1,2,1,5,3,12,2,0,1,0,0,0,0,0,1,1,0
1,3,0,0,18,1,4,4,1,1,3,1,7,5,7,6,0,0,0,0,0,0,1,2,2,0
1,3,1,1,48,1,1,1,1,1,1,3,2,1,4,4,0,0,0,0,0,0,0,3,1,0
1,1,1,0,86,1,1,1,1,1,1,3,2,1,3,3,0,0,0,0,0,0,0,1,1,1
1,4,0,0,48,4,1,2,1,5,1,1,3,6,12,6,0,0,0,0,0,0,1,2,3,0
1,2,1,1,2,1,1,1,1,1,1,3,3,1,2,9,0,0,0,0,0,0,1,2,3,0
1,2,0,1,57,1,1,1,1,1,1,2,1,0,3,6,0,0,0,0,0,0,0,3,2,0
1,2,1,0,77,1,1,1,1,1,1,1,2,0,3,7,0,0,0,0,0,0,0,1,1,0
1,2,0,1,0,1,1,1,1,1,1,3,5,2,5,7,0,0,0,0,0,0,0,3,2,1
1,3,0,1,57,2,1,1,2,2,1,1,5,3,13,3,0,0,0,0,0,0,0,3,1,1
0,3,0,1,24,1,1,1,2,1,3,6,7,4,6,6,0,0,0,0,0,0,0,2,2,1
1,4,0,0,55,4,1,3,3,2,1,1,4,6,6,2,0,0,1,1,0,0,1,1,1,0
1,3,1,1,62,1,1,1,1,1,1,9,6,2,7,6,0,0,0,0,0,0,0,3,2,0
1,2,2,0,89,1,1,1,1,1,1,4,5,1,3,9,0,0,0,0,0,0,0,2,2,1
1,4,0,1,77,2,1,2,1,1,2,2,6,4,12,4,0,0,0,0,0,0,0,2,1,0
1,3,1,1,45,1,1,1,1,1,1,3,3,1,2,6,0,0,0,0,0,0,0,2,1,0
1,2,0,0,46,1,1,1,1,1,1,1,1,1,3,4,0,0,0,0,0,0,0,1,2,0
0,2,1,0,80,1,1,1,1,1,1,1,2,0,3,7,0,0,0,0,0,0,0,1,2,0
1,3,0,2,60,2,1,1,1,1,1,1,6,3,12,4,0,0,0,0,0,0,0,2,2,1
1,2,1,1,71,1,1,1,1,1,1,3,1,1,4,2,0,0,0,0,0,0,0,2,1,1
1,4,1,0,43,4,3,2,1,1,1,2,7,3,13,8,0,0,0,0,0,0,0,2,1,1
1,4,0,1,97,4,2,2,3,2,1,2,11,10,11,6,1,0,0,0,0,0,1,2,3,1
1,2,0,0,49,1,1,1,1,1,1,2,4,2,5,7,0,1,0,1,0,0,1,1,2,0
1,5,0,0,66,2,3,4,1,5,2,1,5,6,6,2,0,0,0,0,0,0,0,3,2,1
1,4,0,0,20,4,3,4,2,2,1,1,7,4,10,6,0,0,1,0,0,0,1,1,3,1
0,4,0,0,54,2,1,2,3,1,3,1,6,8,6,3,0,0,0,1,0,0,0,3,2,1
1,4,0,1,61,3,2,2,3,3,4,4,8,9,13,5,0,0,0,0,0,0,0,2,3,1
0,1,0,0,18,1,1,1,1,1,1,1,1,1,4,4,0,0,0,0,0,0,0,1,3,1
1,2,1,0,45,1,1,1,1,1,1,4,5,1,4,8,0,0,0,0,0,0,0,2,2,1
0,1,1,0,26,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,0,1,2,0
1,3,1,0,0,2,1,1,1,1,1,2,5,1,8,7,0,0,0,0,0,0,0,2,3,1
1,2,1,0,28,1,1,1,1,1,1,1,2,0,3,7,0,0,0,0,0,0,0,1,1,1
1,4,0,0,49,3,3,3,2,3,2,1,5,10,7,3,0,0,0,1,0,0,0,1,2,1
1,2,1,1,84,1,1,1,1,1,1,4,3,1,3,5,0,0,0,0,0,0,0,2,1,1
1,2,1,1,38,1,1,1,1,1,1,4,2,0,4,5,0,0,0,0,0,0,0,3,3,1
1,2,1,0,53,1,1,1,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,1,1,1
1,3,0,1,88,1,1,1,1,1,1,2,4,2,5,5,0,0,0,0,0,0,0,3,2,1
1,2,1,1,99,1,1,1,1,1,1,1,1,0,3,5,0,0,0,0,0,0,0,2,1,1
1,4,0,0,12,3,2,5,1,3,2,1,4,6,5,2,0,0,0,0,0,0,1,1,3,0
1,3,0,1,35,3,1,1,1,1,1,4,10,4,7,8,0,1,0,0,1,0,1,2,2,1
1,3,0,1,5,2,1,2,3,3,2,4,8,3,12,6,0,0,0,0,0,0,0,2,3,0
1,4,0,0,77,2,2,2,3,2,2,1,3,7,11,1,0,0,0,0,0,0,0,1,2,0
1,3,0,1,45,2,1,1,1,1,2,3,7,2,9,7,0,0,0,0,0,0,0,3,2,0
1,3,0,0,71,3,2,3,2,2,2,1,8,4,6,5,0,0,0,0,0,0,0,1,2,0
1,1,1,0,40,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,1,3,1
0,2,1,0,82,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,1,3,0
1,1,0,0,70,1,1,1,1,1,1,1,2,0,3,8,0,0,0,0,0,0,0,1,3,1
1,3,0,1,87,1,4,2,2,1,1,2,3,3,13,2,0,0,0,0,0,0,0,3,2,0
0,2,1,1,95,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,2,3,1
1,5,0,0,72,2,1,1,1,1,1,0,4,2,5,1,0,0,1,0,0,0,0,1,3,1
1,2,1,1,5,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,3,3,0
1,4,0,2,86,3,3,3,5,3,3,2,9,6,8,5,0,0,0,0,0,0,0,3,1,0
1,3,0,1,80,2,4,2,1,2,4,5,8,4,11,6,0,0,0,0,0,0,0,2,3,1
1,2,1,1,62,1,1,1,1,1,1,3,3,0,3,7,0,0,0,0,0,0,0,3,1,1
1,1,1,0,49,1,1,1,1,1,1,3,3,0,4,7,0,0,0,0,0,0,0,1,1,0
1,3,0,1,85,2,1,1,1,1,1,6,8,2,9,5,0,0,0,0,0,0,0,2,1,1
0,1,1,0,7,1,1,1,1,1,1,4,3,1,3,8,0,0,0,0,0,0,1,2,3,1
1,2,1,0,6,1,1,1,1,1,1,3,3,1,4,7,0,0,0,0,0,0,0,1,2,1
1,3,0,1,25,4,1,1,1,1,1,4,7,8,13,6,0,0,1,0,0,0,0,3,3,1
1,3,0,1,55,1,1,1,1,1,1,2,5,2,4,7,0,0,0,0,0,0,0,2,3,1
1,4,1,0,81,1,1,1,4,3,1,1,7,2,10,5,0,0,0,0,0,0,0,1,1,1
1,3,0,1,98,1,1,1,1,1,1,1,3,3,5,3,0,0,0,0,0,0,0,2,1,1
1,4,0,0,31,4,2,5,2,1,2,1,4,7,10,1,1,0,1,1,1,0,1,1,1,1
1,4,0,1,30,4,2,3,1,3,2,1,8,7,7,4,1,0,1,1,0,0,1,2,2,1
1,2,0,1,98,1,1,1,1,1,1,1,1,0,4,5,0,0,0,0,0,0,0,1,2,1
1,4,0,0,92,2,2,5,4,1,1,1,5,8,12,3,0,0,1,0,0,0,0,2,3,1
0,1,1,0,41,1,1,1,1,1,1,2,3,0,3,6,0,0,0,0,0,0,0,1,1,0
1,2,1,0,68,1,1,1,1,1,4,6,6,1,5,8,0,0,0,0,0,0,0,1,3,1
1,3,0,1,78,2,1,2,1,3,1,2,6,3,6,5,0,0,0,0,0,0,0,3,2,0
1,1,1,1,46,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,0,2,1,1
1,3,1,1,71,1,1,1,1,1,1,5,4,1,4,7,0,0,0,0,0,0,0,2,2,1
1,3,0,1,6,2,2,1,1,2,3,4,7,5,9,6,1,0,0,0,0,0,1,2,3,1
1,1,1,0,82,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,1,0,1,3,1
1,5,0,0,71,4,2,5,1,1,1,1,7,5,12,3,0,1,1,1,0,0,1,1,2,1
1,5,0,0,32,3,4,5,3,2,3,1,5,6,7,2,0,1,1,1,0,0,1,1,1,0
1,4,0,0,28,3,1,3,2,3,2,0,6,5,13,2,0,0,1,0,0,0,0,2,1,0
1,2,1,0,20,1,1,1,1,1,1,5,6,1,5,8,0,0,0,0,0,0,1,1,1,0
1,1,1,0,10,1,1,1,1,1,1,3,2,1,3,6,0,0,0,0,0,0,1,1,1,0
1,2,1,1,7,1,1,1,1,1,1,5,4,1,6,8,0,0,0,0,0,0,1,3,3,1
0,2,0,1,67,1,1,1,1,1,1,1,1,1,2,6,0,0,0,0,0,0,0,2,3,0
1,4,1,1,48,2,2,2,1,1,2,4,9,2,12,5,0,0,0,0,0,0,0,2,3,1
1,4,0,1,61,2,1,2,4,5,4,2,7,6,13,4,0,0,0,0,0,0,0,3,3,1
1,3,1,1,36,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,0,2,1,1
1,1,0,0,77,1,1,1,1,1,1,1,1,1,2,8,0,0,0,0,0,0,0,2,3,1
1,2,1,1,90,1,1,1,1,1,1,1,1,1,2,7,1,0,0,0,0,0,0,3,2,0
1,4,0,0,35,2,4,3,3,3,3,1,3,5,12,1,0,0,1,0,0,0,0,2,1,1
0,4,0,1,38,1,3,1,1,3,1,1,5,2,10,4,0,0,0,0,0,0,0,3,2,0
1,4,0,1,46,4,1,2,3,1,1,4,7,10,5,5,0,0,0,0,0,0,0,3,3,0
1,4,1,1,33,1,1,2,1,2,1,2,8,1,8,6,0,0,0,0,0,0,0,2,1,0
1,4,0,0,70,2,1,3,1,2,1,1,4,5,13,1,0,0,1,0,0,0,0,2,1,1
1,3,0,1,51,1,1,1,1,1,1,4,6,1,6,7,0,0,0,1,0,0,0,2,1,1
1,2,1,0,18,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,0,2,1,1
1,3,0,1,97,1,1,1,1,1,1,2,4,1,3,6,0,1,0,0,0,0,0,2,1,1
1,2,1,0,32,1,1,1,1,1,2,5,6,3,5,8,0,0,0,0,0,0,0,1,2,1
1,3,0,0,9,1,1,1,1,1,1,1,3,1,3,8,0,0,0,0,0,0,1,3,1,0
1,4,0,0,6,2,1,4,2,1,4,1,6,5,13,4,0,0,0,0,0,0,1,3,3,1
1,3,0,1,80,3,1,1,1,1,1,2,11,3,7,8,0,0,0,0,0,0,0,2,3,0
1,4,0,0,74,2,4,4,1,3,2,1,4,11,7,2,0,0,0,0,0,0,0,3,3,1
0,2,0,0,49,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,3,3,1
1,4,0,0,21,3,1,1,1,1,3,1,6,4,13,2,0,0,0,0,0,0,0,3,2,1
1,4,0,1,95,2,1,2,2,3,3,3,7,3,10,5,0,0,0,0,0,0,0,2,2,0
1,4,0,0,56,5,3,3,3,2,1,2,4,4,5,2,0,1,1,1,0,0,0,3,3,1
1,3,0,1,48,4,1,1,1,1,1,3,8,3,5,6,0,1,0,0,0,0,1,2,3,1
1,3,0,1,26,1,1,1,1,1,3,5,5,1,5,6,0,0,0,0,0,0,0,2,3,1
0,2,1,0,3,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,1,1,0
1,3,0,1,39,2,1,1,1,1,1,4,7,1,7,8,0,1,0,0,0,0,1,3,3,0
1,2,1,1,33,1,1,1,1,1,1,3,2,0,3,7,0,0,0,0,0,0,0,2,3,0
0,1,1,1,42,1,1,1,1,1,1,4,1,1,4,3,0,0,0,0,0,0,0,1,3,0
1,2,1,1,80,1,1,1,1,1,1,3,2,1,3,6,0,0,0,0,0,0,0,2,2,1
1,2,1,0,9,1,1,1,1,1,1,2,5,1,2,9,0,0,0,0,0,0,1,2,2,0
1,2,1,1,52,1,1,1,1,1,1,2,1,0,4,4,0,0,0,0,0,0,0,3,1,1
1,4,1,0,78,1,4,2,1,4,2,3,7,4,7,5,0,0,0,0,0,0,0,2,2,1
0,3,0,1,68,1,2,1,3,3,2,3,7,2,8,4,0,0,0,0,0,0,0,2,2,1
0,1,1,0,45,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,0,1,3,0
1,3,0,1,47,1,1,1,2,2,2,2,3,3,8,2,0,0,0,0,0,0,0,2,2,1
1,4,0,1,34,3,1,1,2,2,1,1,9,7,9,5,0,0,0,0,0,0,0,2,2,1
0,1,1,0,81,1,1,1,1,1,1,2,2,1,3,6,0,0,0,0,0,0,0,1,2,1
1,4,0,1,72,2,2,2,2,1,2,3,9,2,12,6,0,0,0,0,0,0,0,3,2,1
1,2,1,0,23,1,1,1,1,1,1,1,1,0,3,5,0,0,0,0,0,0,0,1,1,0
1,4,0,0,29,2,3,3,3,3,1,1,2,8,6,1,0,0,0,0,0,0,0,1,2,1
0,2,0,0,80,1,1,1,1,1,1,1,2,0,3,6,0,0,0,0,0,0,0,2,1,1
1,3,0,1,30,1,1,1,1,1,2,2,3,2,3,7,1,0,0,0,0,0,0,2,2,1
1,2,1,0,15,1,1,1,1,1,1,3,3,0,3,9,0,0,0,0,0,0,1,2,3,0
1,3,0,0,86,1,1,1,1,1,1,1,4,1,4,6,0,0,0,0,0,0,0,3,2,1
1,4,0,0,68,2,2,3,1,1,1,1,3,5,12,2,0,0,0,0,0,0,0,1,3,0
1,5,0,0,54,2,2,3,4,2,2,1,2,7,7,0,0,0,0,0,0,0,0,3,2,1
1,2,0,1,44,1,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,0,2,1,1
1,2,1,1,7,1,1,1,1,1,1,5,4,1,6,8,0,0,0,0,0,0,1,3,3,1
1,2,1,0,87,1,1,1,1,1,1,4,3,1,4,8,0,0,0,0,0,0,0,1,3,0
1,2,0,0,59,1,1,1,1,1,1,2,5,1,5,8,0,0,0,0,0,0,0,2,3,1
1,2,1,0,16,1,1,1,1,1,1,1,3,1,2,7,0,0,0,0,0,0,0,2,2,1
0,4,0,0,1,1,1,1,3,3,1,1,2,3,13,1,0,0,0,0,0,0,0,1,2,1
0,1,1,0,64,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,0,1,3,0
1,2,1,1,72,1,1,1,1,1,1,3,2,1,4,5,0,0,0,0,0,0,0,2,1,0
1,4,0,0,98,4,4,1,1,2,1,1,9,4,10,6,0,0,0,0,0,0,0,2,3,1
1,4,0,1,91,3,1,1,1,1,1,2,11,2,10,7,0,0,0,0,0,0,0,2,1,1
1,2,1,1,8,1,1,1,1,1,1,5,5,2,5,8,0,0,0,0,0,0,1,2,3,1
1,3,1,1,20,1,1,1,1,1,1,4,5,1,4,8,0,0,0,0,0,0,0,2,3,0
1,3,0,1,6,2,1,1,1,1,2,5,6,3,6,6,0,0,0,0,0,0,0,2,3,1
1,2,1,0,54,1,1,1,1,1,1,1,2,0,4,6,0,0,0,0,0,0,0,1,1,1
0,3,1,1,72,3,1,1,5,4,3,13,2,2,12,8,0,0,0,0,0,0,0,1,3,1
1,4,0,1,46,2,3,2,1,1,2,1,6,6,11,3,0,0,0,0,0,0,0,1,2,1
1,2,1,1,11,1,1,1,1,1,1,3,2,1,3,5,0,0,0,0,0,0,0,3,2,1
1,3,1,1,21,1,1,1,1,1,1,2,1,0,4,4,0,0,0,0,0,0,0,2,1,0
0,4,0,0,89,3,1,2,3,1,2,1,3,9,13,1,0,0,1,0,0,0,0,2,2,1
1,2,1,0,82,1,1,1,1,1,1,1,2,1,3,6,0,0,0,0,0,0,0,2,1,0
1,2,1,1,69,1,1,1,1,1,2,5,3,3,3,6,1,0,0,0,0,0,0,3,2,1
1,2,1,1,55,1,1,1,1,1,1,1,1,1,2,6,0,0,0,0,0,0,0,2,2,1
1,3,0,1,13,1,2,1,1,2,1,1,3,2,8,3,0,0,0,0,0,0,0,3,2,0
1,2,1,0,80,1,1,1,1,1,1,2,3,0,3,6,0,0,0,0,0,0,0,2,1,0
1,3,0,2,97,3,1,1,1,2,1,2,6,3,4,4,0,0,0,1,0,0,0,2,1,1
0,4,1,0,27,2,1,1,5,1,2,1,7,5,8,4,0,0,0,0,0,0,0,1,1,1
1,4,0,1,99,2,1,2,4,1,4,2,7,7,10,3,0,0,0,0,0,0,0,2,1,1
1,4,0,1,87,4,1,4,3,1,1,1,10,5,13,6,0,0,1,0,0,0,0,2,3,1
1,3,1,1,85,1,1,1,1,1,1,2,3,1,4,5,0,0,0,0,0,0,0,3,2,1
1,2,1,1,30,1,1,1,1,1,1,9,5,1,8,7,0,0,0,0,0,0,1,2,2,0
1,3,1,1,82,1,1,1,1,1,1,2,1,1,2,7,1,0,0,0,0,0,0,3,1,1
1,3,0,1,21,3,1,1,1,1,2,5,5,5,12,5,0,0,0,0,0,0,0,3,2,1
1,1,1,1,95,1,1,1,1,1,1,4,2,0,4,5,0,0,0,0,0,0,0,2,2,0
1,5,0,0,2,1,2,5,5,1,1,1,4,6,6,1,0,0,0,0,0,0,1,3,1,1
1,3,0,0,74,4,1,3,2,3,1,1,3,5,8,3,1,0,0,0,0,0,0,2,3,0
1,2,1,1,49,1,1,1,1,1,1,2,1,0,3,8,0,0,0,0,0,0,0,2,3,1
1,3,0,1,71,3,1,1,1,2,3,6,4,4,7,9,0,0,0,0,0,0,0,2,3,0
1,4,0,0,72,2,1,2,1,2,1,1,4,3,6,1,0,0,0,1,0,0,0,2,1,1
1,3,0,0,68,2,5,3,2,5,2,1,2,3,6,7,0,0,0,1,0,0,0,1,3,1
1,4,0,1,4,2,2,2,3,4,3,3,5,4,8,2,0,0,0,0,0,0,0,3,3,0
1,1,1,0,80,1,1,1,1,1,1,1,1,0,3,9,0,0,0,0,0,0,0,1,2,1
0,3,0,1,15,2,1,1,2,2,1,2,9,2,9,5,0,1,0,0,0,0,0,1,2,1
1,4,0,0,70,2,1,3,2,4,3,1,5,7,9,7,0,0,0,0,0,0,1,3,2,0
1,3,0,2,91,2,1,1,1,1,1,3,6,2,8,5,0,0,0,0,0,0,0,3,2,1
1,2,1,1,10,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,2,1,1
1,3,0,1,99,2,1,3,2,1,2,3,5,3,5,4,0,0,0,1,0,0,0,2,1,1
1,3,1,1,25,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,0,2,2,0
1,2,1,1,34,1,1,1,1,1,1,3,2,1,4,6,0,0,0,0,0,0,0,2,2,0
1,3,0,1,57,2,3,1,2,1,4,3,4,4,12,2,0,0,0,0,0,0,0,2,2,1
0,3,0,0,84,2,1,2,3,5,5,2,9,5,9,7,0,0,0,0,0,0,0,1,3,1
1,2,1,0,51,1,1,1,1,1,1,1,1,1,2,8,0,0,0,0,0,0,0,2,2,1
1,3,0,1,97,1,1,1,1,1,1,2,5,2,6,5,0,0,0,0,0,0,0,2,2,0
1,4,0,0,13,1,1,4,5,1,4,1,4,6,5,2,0,0,0,0,0,0,1,1,3,1
1,4,0,0,92,3,3,4,1,1,2,1,3,11,9,1,0,0,0,0,0,0,0,3,2,1
1,2,1,0,30,1,1,1,1,1,1,3,4,1,2,9,0,0,0,0,0,0,1,2,2,1
1,2,1,0,30,1,1,1,1,1,1,2,4,0,3,9,0,0,0,0,0,0,0,1,2,0
1,3,0,1,11,1,1,1,1,1,1,3,4,1,4,7,0,0,0,0,0,0,0,2,3,1
1,3,0,1,72,3,1,1,1,1,1,8,6,4,13,6,0,0,0,0,0,0,0,2,3,1
1,3,1,0,39,1,1,1,1,1,1,3,4,1,4,7,0,0,0,0,0,0,0,2,1,1
1,3,1,1,0,1,1,1,1,1,1,4,2,1,5,4,0,0,0,0,0,0,1,2,2,1
1,2,1,1,15,1,1,1,1,1,1,3,2,1,3,5,0,0,0,0,0,0,0,1,3,1
1,4,0,0,12,1,1,3,4,4,2,1,2,9,13,1,0,0,0,0,0,0,0,2,2,1
1,3,0,1,56,1,1,1,1,1,1,3,4,1,6,6,0,1,0,0,0,0,0,3,2,1
0,3,0,1,39,2,1,1,1,1,4,2,7,4,3,6,0,0,0,0,0,0,0,3,3,1
1,3,0,1,55,4,1,3,2,2,4,11,8,5,9,6,0,0,0,0,0,0,1,3,3,0
1,2,1,0,60,1,1,1,1,1,1,3,4,0,4,9,0,0,0,0,0,0,0,1,3,1
1,5,0,0,73,1,2,4,2,2,2,1,3,10,4,2,0,1,1,1,0,0,1,3,2,0
1,2,1,0,90,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,0,2,1,0
1,4,0,0,86,2,2,3,1,2,2,1,4,4,6,2,0,0,0,0,0,0,0,3,2,1
1,4,1,1,37,1,1,1,1,1,1,5,6,2,6,7,0,0,0,0,0,0,0,2,1,1
1,5,0,0,7,1,1,2,1,1,2,1,6,10,6,5,1,0,1,1,0,0,1,2,3,1
1,1,1,1,29,1,1,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,2,1,1
1,2,0,0,19,1,1,1,1,1,1,1,2,0,3,7,0,0,0,0,0,0,0,1,2,1
1,3,0,1,14,2,1,1,1,1,1,3,8,1,6,6,0,0,0,0,0,0,0,2,1,1
1,2,1,0,72,1,1,1,1,1,1,2,1,0,3,8,0,0,0,0,0,0,0,1,1,0
0,4,0,0,56,2,1,3,1,3,2,1,5,10,12,6,1,0,1,0,0,1,1,1,3,0
1,1,1,0,85,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,2,2,1
1,4,0,0,62,2,2,5,1,2,2,1,4,6,10,2,0,0,0,0,0,0,0,1,3,1
1,4,0,0,1,2,5,5,1,1,1,1,4,5,4,3,0,0,0,0,0,0,1,2,3,1
1,4,0,0,28,3,2,3,2,1,1,1,8,4,7,4,0,0,0,0,0,0,1,1,2,0
1,4,0,1,70,4,1,1,1,1,1,4,10,8,10,6,0,1,0,1,0,0,0,2,2,0
1,3,2,1,84,1,1,1,1,1,1,1,2,0,4,6,0,0,0,0,0,0,0,3,3,0
1,1,0,0,89,1,1,1,1,1,1,1,2,0,4,7,0,0,0,0,0,0,0,2,2,1
1,4,0,0,73,3,2,4,2,2,1,1,2,8,12,1,0,0,0,0,0,0,0,2,3,1
1,3,1,0,42,1,2,2,1,1,2,2,8,1,7,7,0,0,0,0,0,0,0,1,3,1
1,4,0,1,16,3,1,1,2,1,1,1,5,3,5,3,0,0,0,0,0,0,0,2,3,1
0,1,0,0,16,1,1,1,1,1,1,1,1,0,2,6,0,0,0,0,0,0,0,2,1,0
1,3,0,1,56,1,2,1,2,1,1,1,4,2,8,4,0,0,0,0,0,0,0,1,2,0
1,4,1,0,65,2,2,2,2,3,2,1,5,4,4,2,0,0,0,0,0,0,0,2,2,1
1,4,0,0,10,3,1,3,3,1,2,1,6,6,7,4,0,0,1,0,0,0,1,1,3,1
1,3,1,1,13,2,1,1,1,1,2,11,8,3,7,7,0,1,0,0,0,0,1,2,3,0
1,2,1,1,78,1,1,1,1,1,1,3,2,1,3,5,0,0,0,0,0,0,0,2,2,1
1,2,1,0,51,1,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,0,1,1,0
1,2,1,0,27,1,1,1,1,1,1,4,9,0,4,10,0,0,0,0,0,0,0,2,3,1
0,4,0,0,30,4,4,4,4,3,4,1,5,10,6,2,0,1,1,1,0,0,1,2,1,1
1,2,1,0,71,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,0,2,1,0
1,4,0,1,97,2,5,1,3,3,2,2,7,6,11,4,0,0,0,0,0,0,0,2,2,0
1,3,1,1,83,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,0,2,1,0
1,3,0,1,3,2,1,1,1,1,1,6,6,2,11,6,0,0,0,0,0,0,0,3,3,0
1,3,0,1,71,1,1,1,1,1,1,1,1,0,3,2,0,0,0,0,0,0,0,3,1,0
0,2,0,0,3,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,1,1,0
1,2,0,0,15,1,2,2,3,3,5,3,9,1,8,9,0,0,0,0,0,0,1,2,3,0
1,4,0,0,52,2,3,3,4,5,4,1,3,7,9,1,0,0,0,1,0,0,0,3,1,1
1,4,0,1,8,3,1,2,1,1,2,2,7,7,10,4,0,0,0,0,0,0,0,3,3,1
